,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,type,name,count,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,L110,L111,L112,L113,L114,L115,L116,L117,L118,L119,L120,L121,L122,L123,L124,L125,L126,L127,L128,L129,L130,L131,L132,L133,L134,L135,L136,L137,L138,L139,L140,L141,L142,L143,L144,L145,L146,L147,L148,L149,L150,L151,L152,L153,L154,L155,L156,L157,L158,L159,L160,L161,L162,L163,L164,L165,L166,L167,L168,L169,L170,L171,L172,L173,L174,L175,L176,L177,L178,L179,L180,L181,L182,L183,L184,L185,L186,L187,L188,L189,L190,L191,L192,L193,L194,L195,L196,L197,L198,L199,L200,L201,L202,L203,L204,L205,L206,L207,L208,L209,L210,L211,L212,L213,L214,L215,L216,L217,L218,L219,L220,L221,L222,L223,L224,L225,L226,L227,L228,L229,L230,L231,L232,L233,L234,L235,L236,L237,L238,L239,L240,L241,L242,L243,L244,L245,L246,L247,L248,L249,L250,L251,L252,L253,L254,L255,L256,L257,L258,L259,L260,L261,L262,L263,L264,L265,L266,L267,L268,L269,L270,L271,L272,L273,L274,L275,L276,L277,L278,L279,L280,L281,L282,L283,L284,L285,L286,L287,L288,L289,L290,L291,L292,L293,L294,L295,L296,L297,L298,L299,L300,L301,L302,fps,duration,num_frames,segment_start,segment_end,cycle_start_id,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151
677,677,677,677,677,677,pommelhorse,stu11_27.mp4,30.0,15.0,45.0,45.0,73.0,73.0,103.0,103.0,128.0,128.0,155.0,155.0,184.0,184.0,212.0,212.0,239.0,239.0,271.0,271.0,301.0,301.0,324.0,324.0,357.0,357.0,385.0,385.0,416.0,416.0,444.0,444.0,471.0,471.0,497.0,497.0,524.0,524.0,552.0,552.0,579.0,579.0,606.0,606.0,633.0,633.0,661.0,661.0,689.0,689.0,723.0,723.0,756.0,756.0,786.0,786.0,815.0,815.0,844.0,844.0,871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97002997002997,30.997633333333333,929,0,929,0,34.0,65.0,81.0,113.0,138.0,158.0,198.0,219.0,261.0,285.0,321.0,341.0,380.0,406.0,440.0,455.0,481.0,517.0,527.0,570.0,603.0,617.0,656.0,678.0,697.0,752.0,760.0,798.0,822.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,678,678,678,678,678,pommelhorse,stu11_28.mp4,22.0,0.0,25.0,25.0,48.0,48.0,71.0,71.0,94.0,94.0,116.0,116.0,139.0,139.0,163.0,163.0,185.0,185.0,208.0,208.0,233.0,233.0,253.0,253.0,277.0,277.0,300.0,300.0,324.0,324.0,347.0,347.0,370.0,370.0,394.0,394.0,418.0,418.0,443.0,443.0,466.0,466.0,489.0,489.0,514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,24.0,600,0,600,0,12.0,46.0,54.0,81.0,102.0,118.0,162.0,177.0,202.0,229.0,246.0,260.0,283.0,314.0,336.0,359.0,375.0,399.0,440.0,455.0,483.0,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,679,679,679,679,679,pommelhorse,stu11_29.mp4,23.0,12.0,36.0,36.0,61.0,61.0,83.0,83.0,109.0,109.0,131.0,131.0,156.0,156.0,180.0,180.0,204.0,204.0,229.0,229.0,251.0,251.0,275.0,275.0,301.0,301.0,324.0,324.0,348.0,348.0,372.0,372.0,397.0,397.0,420.0,420.0,445.0,445.0,468.0,468.0,491.0,491.0,515.0,515.0,540.0,540.0,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,23.0,575,0,575,0,30.0,48.0,67.0,89.0,116.0,144.0,169.0,189.0,207.0,246.0,265.0,288.0,315.0,346.0,371.0,393.0,407.0,430.0,448.0,479.0,511.0,528.0,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,680,680,680,680,680,others,stu11_3.mp4,6.0,101.0,140.0,140.0,174.0,174.0,192.0,192.0,208.0,208.0,219.0,219.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,10.0,250,0,250,0,135.0,154.0,179.0,201.0,212.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,681,681,681,681,681,others,stu11_4.mp4,6.0,176.0,216.0,216.0,238.0,238.0,256.0,256.0,267.0,267.0,279.0,279.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,12.0,300,0,300,0,204.0,229.0,241.0,257.0,270.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,682,682,682,682,682,pommelhorse,stu11_40.mp4,32.0,32.0,54.0,54.0,78.0,78.0,101.0,101.0,124.0,124.0,151.0,151.0,175.0,175.0,199.0,199.0,223.0,223.0,247.0,247.0,271.0,271.0,294.0,294.0,316.0,316.0,340.0,340.0,362.0,362.0,387.0,387.0,411.0,411.0,435.0,435.0,459.0,459.0,482.0,482.0,507.0,507.0,532.0,532.0,554.0,554.0,578.0,578.0,602.0,602.0,625.0,625.0,648.0,648.0,670.0,670.0,693.0,693.0,716.0,716.0,739.0,739.0,764.0,764.0,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,32.0,800,0,800,0,40.0,55.0,95.0,102.0,150.0,155.0,196.0,213.0,226.0,263.0,283.0,315.0,321.0,345.0,384.0,392.0,421.0,443.0,476.0,505.0,531.0,547.0,571.0,595.0,603.0,646.0,655.0,673.0,700.0,724.0,756.0,773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,683,683,683,683,683,pommelhorse,stu11_41.mp4,35.0,0.0,21.0,21.0,47.0,47.0,71.0,71.0,92.0,92.0,116.0,116.0,141.0,141.0,164.0,164.0,187.0,187.0,213.0,213.0,236.0,236.0,261.0,261.0,284.0,284.0,305.0,305.0,330.0,330.0,352.0,352.0,375.0,375.0,399.0,399.0,422.0,422.0,447.0,447.0,471.0,471.0,496.0,496.0,519.0,519.0,542.0,542.0,567.0,567.0,588.0,588.0,612.0,612.0,636.0,636.0,659.0,659.0,682.0,682.0,708.0,708.0,732.0,732.0,756.0,756.0,781.0,781.0,806.0,806.0,832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,38.0,950,0,950,0,10.0,39.0,59.0,78.0,107.0,119.0,144.0,167.0,207.0,229.0,249.0,265.0,292.0,321.0,333.0,353.0,396.0,408.0,437.0,459.0,476.0,500.0,531.0,554.0,586.0,593.0,617.0,654.0,678.0,693.0,709.0,754.0,757.0,798.0,819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,684,684,684,684,684,pommelhorse,stu11_42.mp4,31.0,28.0,50.0,50.0,72.0,72.0,95.0,95.0,117.0,117.0,141.0,141.0,165.0,165.0,190.0,190.0,214.0,214.0,237.0,237.0,262.0,262.0,289.0,289.0,313.0,313.0,334.0,334.0,360.0,360.0,384.0,384.0,407.0,407.0,433.0,433.0,456.0,456.0,482.0,482.0,509.0,509.0,531.0,531.0,553.0,553.0,578.0,578.0,601.0,601.0,624.0,624.0,646.0,646.0,669.0,669.0,692.0,692.0,715.0,715.0,739.0,739.0,763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,34.0,850,0,850,0,38.0,61.0,85.0,102.0,126.0,151.0,171.0,213.0,223.0,249.0,266.0,311.0,331.0,350.0,361.0,387.0,429.0,437.0,469.0,497.0,518.0,542.0,575.0,587.0,611.0,636.0,651.0,679.0,707.0,726.0,758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,685,685,685,685,685,pommelhorse,stu11_43.mp4,22.0,6.0,29.0,29.0,52.0,52.0,75.0,75.0,97.0,97.0,120.0,120.0,143.0,143.0,166.0,166.0,188.0,188.0,210.0,210.0,232.0,232.0,258.0,258.0,283.0,283.0,306.0,306.0,330.0,425.0,458.0,458.0,488.0,488.0,518.0,518.0,546.0,546.0,575.0,575.0,604.0,604.0,630.0,630.0,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,27.0,675,0,675,0,23.0,38.0,74.0,84.0,119.0,130.0,165.0,185.0,200.0,231.0,246.0,282.0,299.0,325.0,433.0,487.0,512.0,530.0,574.0,581.0,609.0,645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,686,686,686,686,686,others,stu11_5.mp4,6.0,212.0,247.0,247.0,272.0,272.0,287.0,287.0,299.0,299.0,311.0,311.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,14.0,350,0,350,0,216.0,253.0,280.0,293.0,306.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,687,687,687,687,687,others,stu11_6.mp4,6.0,284.0,318.0,318.0,341.0,341.0,355.0,355.0,369.0,369.0,379.0,379.0,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,16.0,400,0,400,0,312.0,333.0,352.0,357.0,372.0,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,688,688,688,688,688,others,stu11_7.mp4,32.0,21.0,91.0,91.0,128.0,128.0,169.0,169.0,210.0,210.0,257.0,257.0,304.0,304.0,350.0,350.0,397.0,397.0,442.0,442.0,489.0,489.0,535.0,535.0,585.0,585.0,634.0,634.0,675.0,675.0,723.0,723.0,771.0,771.0,825.0,825.0,870.0,870.0,918.0,918.0,968.0,968.0,1014.0,1014.0,1061.0,1061.0,1112.0,1112.0,1157.0,1157.0,1207.0,1207.0,1256.0,1256.0,1304.0,1304.0,1351.0,1351.0,1402.0,1402.0,1452.0,1452.0,1503.0,1503.0,1549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,54.0,1620,0,1620,0,68.0,123.0,149.0,209.0,253.0,279.0,316.0,354.0,433.0,458.0,505.0,583.0,586.0,651.0,699.0,767.0,823.0,849.0,875.0,966.0,980.0,1042.0,1106.0,1137.0,1175.0,1224.0,1293.0,1324.0,1376.0,1403.0,1458.0,1527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,689,689,689,689,689,others,stu11_8.mp4,3.0,35.0,662.0,662.0,1328.0,1328.0,1799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97002997002997,60.026633333333336,1799,0,1799,0,313.0,729.0,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,690,690,690,690,690,others,stu11_9.mp4,10.0,112.0,206.0,206.0,287.0,287.0,363.0,363.0,445.0,445.0,523.0,523.0,605.0,605.0,685.0,685.0,763.0,763.0,839.0,839.0,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.976023976023978,38.038,912,0,912,0,136.0,216.0,298.0,372.0,485.0,524.0,652.0,690.0,834.0,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,691,691,691,691,691,others,stu12_0.mp4,17.0,0.0,76.0,76.0,152.0,152.0,225.0,225.0,296.0,296.0,368.0,368.0,440.0,440.0,512.0,512.0,587.0,587.0,662.0,662.0,736.0,736.0,808.0,808.0,876.0,876.0,946.0,946.0,1018.0,1018.0,1093.0,1093.0,1171.0,1171.0,1247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.976023976023978,52.01029166666666,1247,0,1247,0,7.0,141.0,193.0,293.0,321.0,372.0,441.0,566.0,595.0,718.0,766.0,812.0,943.0,1009.0,1042.0,1145.0,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,692,692,692,692,692,others,stu12_1.mp4,5.0,21.0,65.0,65.0,110.0,110.0,156.0,156.0,204.0,204.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,10.0,250,0,250,0,57.0,67.0,116.0,199.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,693,693,693,693,693,others,stu12_10.mp4,7.0,27.0,62.0,62.0,97.0,97.0,131.0,131.0,168.0,168.0,202.0,202.0,240.0,240.0,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.016,9.994288977727011,280,0,280,0,43.0,95.0,106.0,145.0,183.0,204.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,694,694,694,694,694,pommelhorse,stu12_11.mp4,18.0,36.0,66.0,66.0,92.0,92.0,118.0,118.0,144.0,144.0,172.0,172.0,198.0,198.0,225.0,225.0,253.0,253.0,278.0,278.0,305.0,305.0,332.0,332.0,359.0,359.0,387.0,387.0,414.0,414.0,442.0,442.0,470.0,470.0,499.0,499.0,529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97002997002997,23.023,690,0,690,0,47.0,68.0,113.0,139.0,162.0,197.0,214.0,245.0,255.0,293.0,322.0,347.0,377.0,402.0,423.0,468.0,480.0,503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
